condition,target,n_seeds,v1_ca_rmsd,deployed_ca_rmsd,oracle_ca_rmsd,worst_ca_rmsd,regret,v1_regret,winner_gated
esmfold,4INS,2,15.08641083393521,15.08641083393521,15.08641083393521,15.338873348545008,0.0,0.0,True
esmfold,4PTI,2,0.29314271904376576,0.29314271904376576,0.29314271904376576,0.296395161456617,0.0,0.0,True
esmfold,5WOW,2,3.7569259432517694,3.7569259432517694,3.7569259432517694,6.698593169349535,0.0,0.0,True
homologs,1B3C,2,9.8286737977485,9.8286737977485,5.395844972889786,9.8286737977485,4.432828824858714,4.432828824858714,True
homologs,1HRC,2,11.525352427033647,11.525352427033647,8.095287348265156,11.525352427033647,3.430065078768491,3.430065078768491,True
homologs,4PTI,2,12.466266015406756,12.466266015406756,11.20748027686275,12.466266015406756,1.258785738544006,1.258785738544006,True
homologs,4INS,2,11.973832706177763,11.973832706177763,10.78539389864167,11.973832706177763,1.1884388075360928,1.1884388075360928,True
homologs,1JBL,2,1.5947719377400722,1.5947719377400722,0.8684118342109182,1.5947719377400722,0.726360103529154,0.726360103529154,True
homologs,1NXB,2,7.977103768078076,7.977103768078076,7.410850799360973,7.977103768078076,0.5662529687171034,0.5662529687171034,True
homologs,1OMB,2,6.1002161348652555,6.1002161348652555,5.589169977748454,6.1002161348652555,0.5110461571168017,0.5110461571168017,True
homologs,1EGF,2,5.3518600757610155,5.3518600757610155,5.0258322031575045,5.3518600757610155,0.32602787260351107,0.32602787260351107,True
homologs,1GB1,2,1.7509926989690627,1.7509926989690627,1.5647892044126956,1.7509926989690627,0.1862034945563671,0.1862034945563671,True
homologs,1IB9,2,2.641484076563339,2.641484076563339,2.46673384834019,2.641484076563339,0.17475022822314878,0.17475022822314878,True
homologs,1TEN,2,4.012591841213867,4.012591841213867,3.8949630530696475,4.012591841213867,0.11762878814421951,0.11762878814421951,True
homologs,1CSP,2,2.8038241721810713,2.8038241721810713,2.733170763910261,2.8038241721810713,0.07065340827081013,0.07065340827081013,True
homologs,1POH,2,0.27583411921173434,0.27583411921173434,0.27045389089594163,0.27583411921173434,0.005380228315792712,0.005380228315792712,True
homologs,1CRN,2,0.2885196280653523,0.2885196280653523,0.2885196280653523,0.34550007097722407,0.0,0.0,True
homologs,1CTF,2,10.205878927881681,10.205878927881681,10.205878927881681,10.732658537072112,0.0,0.0,True
homologs,1ENH,2,0.8836231916602996,0.8836231916602996,0.8836231916602996,0.9456707935916352,0.0,0.0,True
homologs,1FKF,2,1.7010269906686177,1.7010269906686177,1.7010269906686177,2.0582457795509077,0.0,0.0,True
homologs,1HPH,2,5.704632070384139,5.704632070384139,5.704632070384139,5.710693363409009,0.0,0.0,True
homologs,1KTH,2,0.5656642178171354,0.5656642178171354,0.5656642178171354,1.3136412666875537,0.0,0.0,True
homologs,1L2Y,2,0.6407133678662067,0.6407133678662067,0.6407133678662067,1.2710783714112999,0.0,0.0,True
homologs,1MSI,2,0.2711005980053394,0.2711005980053394,0.2711005980053394,0.31070579554303307,0.0,0.0,True
homologs,1NB1,2,0.7850954448472133,0.7850954448472133,0.7850954448472133,0.8635513792017842,0.0,0.0,True
homologs,1PT4,2,0.8807111193476521,0.8807111193476521,0.8807111193476521,0.9082663848281162,0.0,0.0,True
homologs,1SHG,2,0.6069531571993877,0.6069531571993877,0.6069531571993877,0.6070000677414628,0.0,0.0,True
homologs,1TIT,2,13.502518267986293,13.502518267986293,13.502518267986293,15.311654328967643,0.0,0.0,True
homologs,1UBQ,2,1.6784598967314768,1.6784598967314768,1.6784598967314768,1.6785467828326333,0.0,0.0,True
homologs,1VII,2,1.990525572007713,1.990525572007713,1.990525572007713,2.2121644498034496,0.0,0.0,True
homologs,2ACY,2,1.6941251986504624,1.6941251986504624,1.6941251986504624,1.6989677588176304,0.0,0.0,True
homologs,2CI2,2,2.9334307667810533,2.9334307667810533,2.9334307667810533,4.024932388496619,0.0,0.0,True
homologs,2CRD,2,2.1882689069107486,2.1882689069107486,2.1882689069107486,2.28598602391729,0.0,0.0,True
homologs,2HIU,2,2.870005686029776,2.870005686029776,2.870005686029776,2.8981293208167367,0.0,0.0,True
homologs,2KNM,2,1.673167528251616,1.673167528251616,1.673167528251616,2.0471034051730657,0.0,0.0,True
homologs,2YXF,2,3.6301090465508503,3.6301090465508503,3.6301090465508503,3.6301357193656227,0.0,0.0,True
homologs,5WOW,2,2.406473118282234,2.406473118282234,2.406473118282234,4.312628618123702,0.0,0.0,True
noise_pm1,1JBL,2,1.9645800937169975,1.9645800937169975,1.4013521797484036,1.9645800937169975,0.5632279139685938,0.5632279139685938,True
noise_pm1,2HIU,2,1.8450295746515157,1.8450295746515157,1.587072795391888,1.8450295746515157,0.2579567792596278,0.2579567792596278,True
noise_pm1,1HVZ,2,1.068595942457851,1.068595942457851,0.8860214017854886,1.068595942457851,0.18257454067236245,0.18257454067236245,True
noise_pm1,1PT4,2,0.7112335563435905,0.7112335563435905,0.613727571110624,0.7112335563435905,0.0975059852329665,0.0975059852329665,True
noise_pm1,1CRN,2,0.6463808402448606,0.6463808402448606,0.5550844885025736,0.6463808402448606,0.09129635174228701,0.09129635174228701,True
noise_pm1,1R1F,2,0.7326038574205874,0.7326038574205874,0.6501377294545283,0.7326038574205874,0.08246612796605912,0.08246612796605912,True
noise_pm1,1NXB,2,1.1004103369419131,1.1004103369419131,1.019315473459624,1.1004103369419131,0.08109486348228923,0.08109486348228923,True
noise_pm1,2CI2,2,0.4092036835876765,0.4092036835876765,0.3687220355646017,0.4092036835876765,0.0404816480230748,0.0404816480230748,True
noise_pm1,1MSI,2,0.49707371410633505,0.49707371410633505,0.4672622566831929,0.49707371410633505,0.029811457423142174,0.029811457423142174,True
noise_pm1,1CTF,2,0.5406660152098755,0.5406660152098755,0.514635153445837,0.5406660152098755,0.02603086176403846,0.02603086176403846,True
noise_pm1,1YCC,2,0.7655219369172753,0.7655219369172753,0.7523480244093381,0.7655219369172753,0.013173912507937202,0.013173912507937202,True
noise_pm1,1OMB,2,0.7359330882868269,0.7359330882868269,0.7256931696328114,0.7359330882868269,0.010239918654015523,0.010239918654015523,True
noise_pm1,1HRC,2,0.5800900431433389,0.5800900431433389,0.5746729798799701,0.5800900431433389,0.005417063263368771,0.005417063263368771,True
noise_pm1,2CRD,2,0.5973143354873539,0.5973143354873539,0.5943721363459211,0.5973143354873539,0.0029421991414327886,0.0029421991414327886,True
noise_pm1,1NB1,2,0.679322403634655,0.679322403634655,0.6765712953498263,0.679322403634655,0.0027511082848287183,0.0027511082848287183,True
noise_pm1,1TEN,2,0.4962631017800812,0.4962631017800812,0.49456814469722843,0.4962631017800812,0.0016949570828527771,0.0016949570828527771,True
noise_pm1,1IB9,2,0.49955134937971285,0.49955134937971285,0.4980176746039541,0.49955134937971285,0.0015336747757587754,0.0015336747757587754,True
noise_pm1,4PTI,2,0.48422700832072774,0.48422700832072774,0.4837392523455685,0.48422700832072774,0.00048775597515920976,0.00048775597515920976,True
noise_pm1,2ACY,2,0.4426924889278989,0.4426924889278989,0.4426504496055594,0.4426924889278989,4.2039322339537666e-05,4.2039322339537666e-05,True
noise_pm1,1CSP,2,0.506107443765497,0.506107443765497,0.5060844703771925,0.506107443765497,2.2973388304481368e-05,2.2973388304481368e-05,True
noise_pm1,1B3C,2,0.43997485396579783,0.43997485396579783,0.43997485396579783,0.47120935385620566,0.0,0.0,True
noise_pm1,1EGF,2,0.59626237914157,0.59626237914157,0.59626237914157,0.6000415211443398,0.0,0.0,True
noise_pm1,1ENH,2,0.6078206042619334,0.6078206042619334,0.6078206042619334,0.6080539014610489,0.0,0.0,True
noise_pm1,1FKF,2,1.9117384817414653,1.9117384817414653,1.9117384817414653,2.136857763725984,0.0,0.0,True
noise_pm1,1GB1,2,0.5432842883380409,0.5432842883380409,0.5432842883380409,8.043036883159315,0.0,0.0,True
noise_pm1,1HPH,2,1.3203002892781621,1.3203002892781621,1.3203002892781621,5.134709351797704,0.0,0.0,True
noise_pm1,1KTH,2,0.4813783546373274,0.4813783546373274,0.4813783546373274,0.5618780321688076,0.0,0.0,True
noise_pm1,1L2Y,2,1.310734281379613,1.310734281379613,1.310734281379613,1.7753087503079763,0.0,0.0,True
noise_pm1,1POH,2,0.47509338525888584,0.47509338525888584,0.47509338525888584,0.4830567696451317,0.0,0.0,True
noise_pm1,1SHG,2,0.4346546744472054,0.4346546744472054,0.4346546744472054,0.45088597228145255,0.0,0.0,True
noise_pm1,1SN3,2,0.47085366197675993,0.47085366197675993,0.47085366197675993,0.4708631748541535,0.0,0.0,True
noise_pm1,1TIT,2,0.5213166374963161,0.5213166374963161,0.5213166374963161,0.5413073044371852,0.0,0.0,True
noise_pm1,1UBQ,2,0.474547717437864,0.474547717437864,0.474547717437864,0.4801960238795552,0.0,0.0,True
noise_pm1,1VII,2,0.7514602208656367,0.7514602208656367,0.7514602208656367,0.8566602972775905,0.0,0.0,True
noise_pm1,2KNM,2,0.5484076487295317,0.5484076487295317,0.5484076487295317,0.6377674518626895,0.0,0.0,True
noise_pm1,2YXF,2,1.221884775456473,1.221884775456473,1.221884775456473,1.3161585665434294,0.0,0.0,True
noise_pm1,4INS,2,4.352360651353211,4.352360651353211,4.352360651353211,8.289981138911273,0.0,0.0,True
noise_pm1,5WOW,2,0.5536036702597567,0.5536036702597567,0.5536036702597567,0.5711583977890511,0.0,0.0,True
noise_pm3,1SN3,2,7.577942359155206,7.577942359155206,1.8823264729682296,7.577942359155206,5.695615886186976,5.695615886186976,True
noise_pm3,1HPH,2,4.292565634027479,4.292565634027479,3.2754187889311286,4.292565634027479,1.0171468450963506,1.0171468450963506,True
noise_pm3,2YXF,2,3.6448597777939304,3.6448597777939304,3.1957407800942645,3.6448597777939304,0.4491189976996659,0.4491189976996659,True
noise_pm3,5WOW,2,5.698052161663316,5.698052161663316,5.3956147383162065,5.698052161663316,0.30243742334710966,0.30243742334710966,True
noise_pm3,1YCC,2,2.1070681275779517,2.1070681275779517,1.8712794052530861,2.1070681275779517,0.23578872232486559,0.23578872232486559,True
noise_pm3,1CTF,2,1.5011848862554222,1.5011848862554222,1.392967388849536,1.5011848862554222,0.10821749740588626,0.10821749740588626,True
noise_pm3,2CRD,2,2.1873093275514828,2.1873093275514828,2.133161494680009,2.1873093275514828,0.054147832871473955,0.054147832871473955,True
noise_pm3,1UBQ,2,1.6063980138420342,1.6063980138420342,1.5931506007067768,1.6063980138420342,0.013247413135257347,0.013247413135257347,True
noise_pm3,1B3C,2,1.4389799646060517,1.4389799646060517,1.4389799646060517,2.240166863514687,0.0,0.0,True
noise_pm3,1CRN,2,2.5902524835168763,2.5902524835168763,2.5902524835168763,2.7047933925829653,0.0,0.0,True
noise_pm3,1CSP,2,1.5666851906978783,1.5666851906978783,1.5666851906978783,1.5795567156508228,0.0,0.0,True
noise_pm3,1EGF,2,2.283555755781552,2.283555755781552,2.283555755781552,6.846130645192024,0.0,0.0,True
noise_pm3,1ENH,2,2.0184626850207708,2.0184626850207708,2.0184626850207708,9.82504375183462,0.0,0.0,True
noise_pm3,1FKF,2,3.421959455874209,3.421959455874209,3.421959455874209,4.285541219559266,0.0,0.0,True
noise_pm3,1GB1,2,1.7106234455981182,1.7106234455981182,1.7106234455981182,2.5298541402059307,0.0,0.0,True
noise_pm3,1HRC,2,2.2219224569765013,2.2219224569765013,2.2219224569765013,2.8464728598230837,0.0,0.0,True
noise_pm3,1HVZ,2,3.4129044486205364,3.4129044486205364,3.4129044486205364,4.151389024795099,0.0,0.0,False
noise_pm3,1IB9,2,1.1454361973001266,1.1454361973001266,1.1454361973001266,1.3540895891439217,0.0,0.0,True
noise_pm3,1JBL,2,1.3655794978870706,1.3655794978870706,1.3655794978870706,2.7008154525257497,0.0,0.0,True
noise_pm3,1KTH,2,2.096180964707168,2.096180964707168,2.096180964707168,7.389573951145757,0.0,0.0,True
noise_pm3,1L2Y,2,2.6727711769884026,2.6727711769884026,2.6727711769884026,2.7599050001660403,0.0,0.0,True
noise_pm3,1MSI,2,1.9479007930124612,1.9479007930124612,1.9479007930124612,2.3283918291137957,0.0,0.0,True
noise_pm3,1NB1,2,2.170067335864715,2.170067335864715,2.170067335864715,5.348179880546151,0.0,0.0,True
noise_pm3,1NXB,2,2.226095281958176,2.226095281958176,2.226095281958176,2.450700877176711,0.0,0.0,True
noise_pm3,1OMB,2,2.2341729330782423,2.2341729330782423,2.2341729330782423,2.6689256702815203,0.0,0.0,True
noise_pm3,1POH,2,1.4362225233591364,1.4362225233591364,1.4362225233591364,1.5940639873177347,0.0,0.0,True
noise_pm3,1PT4,2,1.43730166193374,1.43730166193374,1.43730166193374,3.249185001073524,0.0,0.0,True
noise_pm3,1R1F,2,1.483397732765398,1.483397732765398,1.483397732765398,5.4581946585105205,0.0,0.0,True
noise_pm3,1SHG,2,1.2247666935974064,1.2247666935974064,1.2247666935974064,1.241078882626571,0.0,0.0,True
noise_pm3,1TEN,2,2.0065289589903603,2.0065289589903603,2.0065289589903603,2.0397883108568844,0.0,0.0,True
noise_pm3,1TIT,2,1.6373305399056628,1.6373305399056628,1.6373305399056628,1.9420333813064534,0.0,0.0,True
noise_pm3,1VII,2,2.013282856763798,2.013282856763798,2.013282856763798,3.204911073619329,0.0,0.0,True
noise_pm3,2ACY,2,1.4700423783749144,1.4700423783749144,1.4700423783749144,1.570469670882067,0.0,0.0,True
noise_pm3,2CI2,2,1.4771433711765831,1.4771433711765831,1.4771433711765831,8.340799042019123,0.0,0.0,True
noise_pm3,2HIU,2,2.3278300462516612,2.3278300462516612,2.3278300462516612,3.1432795620040346,0.0,0.0,True
noise_pm3,2KNM,2,1.596658843198658,1.596658843198658,1.596658843198658,1.9253864722513192,0.0,0.0,True
noise_pm3,4INS,2,4.926116548815657,4.926116548815657,4.926116548815657,8.743829856664448,0.0,0.0,True
noise_pm3,4PTI,2,1.6464825238457685,1.6464825238457685,1.6464825238457685,8.071958101427795,0.0,0.0,True
